id,user,text,processed_text
1468024089,fats,they killed off a character on one of my favorite shows and now i'm upset ,kill charact one favorit show upset
1468024248,Cheri_Howell,jealous of my friends who got to see the new Star Trek film in Austin tonight. ,jealous friend got see new star trek film austin tonight
1468024469,jameseverton,Listening to Q! I got a really bad headache and a drivin lesson in ten mins.... Lucky me  i just wana sleeep!  ,listen q i got realli bad headach drivin lesson ten min lucki wana sleeep
1468024495,Moonflowerchild,"@Steve_Buscemi SHUT UP you...I am hungry! And in Britain, home of the most boring suckassy breakfast in the world!  I MISS DENNYS!!",shut up i hungri and britain home bore suckassi breakfast world i miss denni
1468030831,StrAbZ,good morning everybody! pkoi y fais pas beau  bon coffee time!,good morn everybodi pkoi fai pas beau bon coffe time
1468031172,flashbrother,work again ,work
1468031217,Jallenwhit,Essay time.... ,essay time
1468031438,sunshinegarma,@chauncey78 hey did u talk to mom.. r they home yet? i hope they r ok.. wish i was coming home 4 easter.. ,hey u talk mom r home yet hope r ok wish come home easter
1468031439,xmidnightdreams,"@endearingevania I sure wish I could go with you guys tmrw. But as per usual, school interferes. ",i sure wish i could go guy tmrw but per usual school interfer
1468031544,sunshinebliss,@widyatarina say what??? kal penn's leaving house?! noooooo!!! awww... i totally missed it tonight ,say kal penn leav hous noooooo awww total miss tonight
1468031563,emilyalltimelow,no! i lost a loyal ,lost loyal
1468031616,Breeze_81,played another hand very bad and lost half my stack ,play anoth hand bad lost half stack
1468031800,Leggetron,It's 6.20pm - early days in a looooooong night at work ,it earli day looooooong night work
1468031805,OhMyChristine,@yaykimo It's sad it's the last season.  I wanna see when Spencer calls Lauren!,it sad last season i wan na see spencer call lauren
1468031882,NesbyPhips,So Im done editing &quot;The Phipstape&quot;. Back 2 crack a brew and see what we got............. no trees though ,so im done edit quot the phipstap quot back crack brew see got tree though
1468032209,JamesDeen,@rj i don't know what half of that means ,know half mean
1468032348,babyKxox,homework homework homework ,homework homework homework
1468032456,harvick29fan,"worked his heart out today, doubling my weight at each station. Result: Stiff and pulled muscles... OUCH! ",work heart today doubl weight station result stiff pull muscl ouch
1468032547,janeetmb,@MeLaMachinko now i feel bad for unfollowing. ,feel bad unfollow
1468032572,Madrigal77,"So... Tired... God I hate the new job, and only two days in ",so tire god i hate new job two day
1468032622,BreThayer,Sad about Kutner being killed off my fav show House! ,sad kutner kill fav show hous
1468032862,lamarmcarter,happy for Coach Stringer (HOF c/o 2009!)...now if I can only finish my term paper on her ,happi coach stringer hof c i finish term paper
1468032869,urbanrocker,I feel like shit. This is NOT the way I want to spend my birthday's eve ,i feel like shit this not way i want spend birthday eve
1468033025,strifethe3rd,"so far i have 311 on all my sites put together,  most of them were me checking out the updates i made......",far site put togeth check updat made
1468033122,Ember_X,has a lot on her mind. I needs to make some moneys. And ideas. Nowhere is hiring! ,lot mind i need make money and idea nowher hire
1468033152,xGabii,@emiliexclarkex miss you ,miss
1468033194,tygerbaby,@stephenkruiser I'm so sorry to hear about your dog ,i sorri hear dog
1468033322,nubblecakes,Too much internet. How it plagues me ,too much internet how plagu
1468033365,lcmroz,i miss my ex soo much ,miss ex soo much
1468033516,schofs_travels,Sodding M25   http://twitpic.com/2y3y0,sod
1468033903,nexusv2,oh I thought the pirate bay trial verdict was today :-s apparently it's in 10 days ,oh i thought pirat bay trial verdict today appar day
1468033983,patrick_ritchie,@featherinair call me back. ,call back
1468034035,divingkid2001,"is in study hall now, and i will log off immediately.  http://plurk.com/p/mzxbg",studi hall log immedi
1468034417,raciedo,it so tired that im crying for no reason at all. im about to try to get an hour and a half in for tonight. half what i got last night. ,tire im cri reason im tri get hour half tonight half got last night
1468034467,gmthomas,"I totally have like...  four girl options, and none of them seem viable ",i total like four girl option none seem viabl
1468034646,strifethe3rd,"so far i have 311 veiws on all my sites put together,  most of them were me checking out the updates i made......",far veiw site put togeth check updat made
1468034673,BOYTRONs,Listening to Bjork's All is full of Love... crying ,listen bjork all full love cri
1468034773,sweetkarekare,"Omg the hills! Then I love money2, aww I think becky buckwild goes ",omg hill then i love aww i think becki buckwild goe
1468034808,Ninerwiner,is craving for some tantan nabe  http://plurk.com/p/mzxcs,crave tantan nabe
1468035296,YoungFlame,C'mon sean man ,c mon sean man
1468035396,noslennai,Watching &quot;a league of their own&quot;...makes me miss mint chocolate ice cream cones and my grand ma  fuck.,watch quot leagu quot make miss mint chocol ice cream cone grand fuck
1468035417,Setmefree2,"Lost my phone some where.maybe in the grass, its just so long, hope it doesn't rain ",lost phone mayb grass long hope rain
1468035468,NTHR47,@tomatosalsa hope you aren't referring to me  say hello to your new stalker LOL,hope refer say hello new stalker lol
1468035613,hernameisXstine,@brettyboo why were u sleeping?! Ur gonna be up all night now  how was ur bike ride?,u sleep ur gon na night ur bike ride
1468035748,TGaucho,"@SLessard But, but, but . . I wanna listen to the masters too!  ",but i wan na listen master
1468035840,Catmoo,"@Sephystryx I've been looking about for good stuff to write, but also been doing loads of uni work ",i look good stuff write also load uni work
1468035969,totallybiannca,i feel unloved. dropped 2 tweeters ,feel unlov drop tweeter
1468036076,Podpodley,"Off to London for the day on Thursday, it's gonna be raining, oh fab  won't see much on the London Eye! Still Robbie won't care bless him",off london day thursday gon na rain oh fab see much london eye still robbi care bless
1468036478,kasperapd,Completely wiped and reloaded the 8900.... Lost all BBM contacts    Going to bed sad.,complet wipe reload lost bbm contact go bed sad
1468036579,ChelsiMarie,@mykele sayyyy whaaaa? I wasn't invited... ,sayyyi whaaaa i invit
1468036634,nathanryder,Didn't sleep too bad considering I have a workshop starting today. Beginnings of a sore throat though ,didn sleep bad consid i workshop start today begin sore throat though
1468036770,imcute519,@astewart87 oh my gosh that made me emotional haha idk why!!! i dont want to get old ,oh gosh made emot haha idk dont want get old
1468036890,thejakartaglobe,We're going to post some stories manually due to Twitterfeed problem. That's why we've been so quiet lately .... ,we go post stori manual due twitterfe problem that quiet late
1468037361,mandahs,i don't like lukewarm showers ,like lukewarm shower
1468037612,ryanmcgrath,@linuxfoundation - Who should I contact if I need a 1099 for freelance work I did on Linux.com throughout 2008? Never got one. ,who i contact i need freelanc work i linux com throughout never got one
1468037671,helmetcheek,"@skylineking722 connor, it's me, febi  are you really really mad at me??",connor febi realli realli mad
1468037803,Kishya,"Need some help?! Want to buy a Macbook pro, but still inlove with my old powerbook! ",need help want buy macbook pro still inlov old powerbook
1468037939,williuscaesar,@michaeltao man america is so .. borez anyway lol i just realized you sent me msgs on here. i had no idea. i have no flash ,man america borez anyway lol realiz sent msgs idea flash
1468037989,rockstarchick,@hellivina @IHOPness g'knight lovely ladies. i'm sleepy now ,ihop g knight love ladi sleepi
1468038045,Bennro,Does anybody know how to get your electrolytes back in order? With a vitamin work? I feel sick. ,doe anybodi know get electrolyt back order with vitamin work i feel sick
1468038099,TheEngTeacher,"@sudam08  yes, someone hasn't been reading my posts properly  ",yes someon read post proper
1468038289,teaogler,Almost through with my Italian homework!  Weeeeee.... now if I only understood what I was doing.  ,almost italian homework weeeeee i understood i
1468038583,mark_cowley,Who turned the lights on? It will be time to get ip then ,who turn light it time get ip
1468038893,DangeresqueBen,@therealnph Twitter hates us both then.  ,twitter hate us
1468039375,katellora,I hate the fact that I'm genuinely excited about my last tweet ,i hate fact i genuin excit last tweet
1468039428,BerinaOhh,@celesteclara i can't sleep either ,sleep either
1468039579,hermorrine,"@TheBlondeTheory Between that and the Italy earthquake, it's been a very sad news day. ",between itali earthquak sad news day
1468039686,LeMonjat,@champagnemanoir all rain today  . Garden really needs it so not quite so bad.,rain today garden realli need quit bad
1468039856,georgewoods007,Yawn yawn yawn!! 10 more minutes in bed ,yawn yawn yawn minut bed
1468039895,squishymatter,@MajesticFlame ouch - sounds very sucky ,ouch sound sucki
1468040012,psculthorpe,@bengottlieb Great idea with the iTunes promo codes - they don't work in the UK iTunes store though ,great idea itun promo code work uk itun store though
1468040050,Nessie,@mattycus  *cry* ,cri
1468041919,gi_gi_bee,"@RumLover An empty rum barrel is a sad rum barrel. *shakes head* the horror, the horror.  ",an empti rum barrel sad rum barrel shake head horror horror
1468042132,pcholody,It was a sleepless night ,it sleepless night
1468042240,HannahLins,@BillyBush she admitted to being a fake  ,admit fake
1468042457,tessthetraveler,@BATMANNN  i love chutney......,love chutney
1468042464,eshaniprasad,got highly bored today scanning 24 pages for daddy. Had to do it! ,got high bore today scan page daddi had
1468042752,gayrath,@misterphipps you cooked risotto without me!!??? ,cook risotto without
1468043104,Geoffasaurus,Keeeerrrrriiiiii!!!!  I really have nothing better to do then post on this thing at 224am.....wonderfullll. Says alot.,keeeerrrrriiiiii i realli noth better post thing wonderfulll say alot
1468043300,c8linodonnell,YAY FOR BASEBALL SEASON! boo to yankees losing their first game ,yay for basebal season boo yanke lose first game
1468043306,girlsandnylons,LOST sucks  ... because i have to work today,lost suck work today
1468043598,tammy_x,omg exams killed me  how could i not know the difference between haif a circle and a hemisphere &lt;/3 &gt;,omg exam kill could know differ haif circl hemispher lt gt
1468043785,Iam_S,In bed... I suddenly feel  I wish MA was here w/me... Goodnight TwitterFam,in bed i sudden feel i wish ma w goodnight twitterfam
